concept_id,concept,aliases,slide_snippets,embedding_source,embedding_token,embedding_model
360,denotational_semantics,denotational_semantics,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
361,bayesian_probability,bayesian_probability,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
362,mutual_exclusion,mutual_exclusion,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
363,formal_methods,formal_methods,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
364,symmetric_multiprocessing,symmetric_multiprocessing,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
365,procedural_programming,procedural_programming,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
366,quantum_cryptography,quantum_cryptography,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
367,linked_list,linked_list,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
368,support_vector_machine,support_vector_machine,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
369,tensor,tensor,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
370,generic_programming,generic_programming,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
371,database_transaction,database_transaction,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
372,cryptographic_hash_function,cryptographic_hash_function,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
373,entropy,entropy,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
374,very_long_instruction_word,very_long_instruction_word,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
375,software_framework,software_framework,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
376,sequence_alignment,sequence_alignment,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
377,flow_network,flow_network,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
378,motion_capture,motion_capture,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
379,feature_extraction,feature_extraction,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
380,markov_process,markov_process,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
381,computer_simulation,computer_simulation,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
382,mechanical_engineering,mechanical_engineering,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
383,fast_fourier_transform,fast_fourier_transform,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
384,part-of-speech_tagging,part-of-speech_tagging,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
385,fixed_point_(mathematics),fixed_point_(mathematics),"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
386,virtual_reality,virtual_reality,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
387,message_passing,message_passing,"[""javascript . decision_theory . memory_management . halting_problem . linear_system . syntax . round-off_error . structured_programming . hidden_line_removal . queue_(data_structure) . array_data_structure . nonlinear_system . application_programming_interface . processor_register . stack_(data_structure) . scientific_visualization . garbage_collection_(computer_science) . prolog . logic_programming . dynamic_memory_allocation . software_testing . telecommunications_network . stochastic . 3d_comp"", ""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
388,web_service,web_service,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
389,prediction,prediction,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
390,floating_point,floating_point,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
391,context-free_grammar,context-free_grammar,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
392,programming_style,programming_style,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
393,program_optimization,program_optimization,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
394,data_analysis,data_analysis,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
395,wavelet,wavelet,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
396,inference,inference,"[""complexity . statistical_inference . data . martingale_(probability_theory) . markov_chain . arithmetic_logic_unit . digital_electronics . data_mining . artificial_intelligence . divide_and_conquer_algorithm . robotics . robot . computer_security . cache_coherence . shared_memory . parsing . finite-state_machine . malware . authentication . firewall_(computing) . information_assurance . relational_model . compiler . computer_architecture . atomicity_(database_systems) . bioinformatics . b-tree ."", ""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
397,computer_multitasking,computer_multitasking,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
398,debugging,debugging,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
399,recommender_system,recommender_system,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi""]",bert,,sentence-transformers/all-mpnet-base-v2
400,run_time_(program_lifecycle_phase),run_time_(program_lifecycle_phase),"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
401,performance_tuning,performance_tuning,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
402,database_normalization,database_normalization,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
403,encryption,encryption,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
404,lexical_semantics,lexical_semantics,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
405,scientific_modelling,scientific_modelling,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
406,eigenvalues_and_eigenvectors,eigenvalues_and_eigenvectors,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
407,medicine,medicine,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
408,linguistics,linguistics,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
409,open_source,open_source,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
410,data_model,data_model,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
411,vector_space,vector_space,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
412,multimodal_interaction,multimodal_interaction,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
413,instruction_pipeline,instruction_pipeline,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
414,simulation,simulation,"[""public-key_cryptography . instruction_set . design_of_experiments . web_server . differential_equation . higher-order_function . congestion_control . kinematics . statistics . semantics . denotational_semantics . bayesian_probability . mutual_exclusion . formal_methods . symmetric_multiprocessing . procedural_programming . quantum_cryptography . linked_list . support_vector_machine . tensor . generic_programming . database_transaction . cryptographic_hash_function . entropy . very_long_instructi"", ""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
415,methodology,methodology,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
416,philosophy,philosophy,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
417,type_theory,type_theory,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
418,intelligence,intelligence,"[""complexity . statistical_inference . data . martingale_(probability_theory) . markov_chain . arithmetic_logic_unit . digital_electronics . data_mining . artificial_intelligence . divide_and_conquer_algorithm . robotics . robot . computer_security . cache_coherence . shared_memory . parsing . finite-state_machine . malware . authentication . firewall_(computing) . information_assurance . relational_model . compiler . computer_architecture . atomicity_(database_systems) . bioinformatics . b-tree ."", ""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
419,physics,physics,"[""run_time_(program_lifecycle_phase) . performance_tuning . database_normalization . encryption . lexical_semantics . scientific_modelling . eigenvalues_and_eigenvectors . medicine . linguistics . open_source . data_model . vector_space . multimodal_interaction . instruction_pipeline . simulation . methodology . philosophy . type_theory . intelligence . physics . infinity . genetics . data_compression . complex_systems . molecular_biology . genomics . grammar . electronic_commerce . prototype . de""]",bert,,sentence-transformers/all-mpnet-base-v2
